Day,Month,Year,Venue,City,Country,Tour,Latitude,Longitude
9,Feb,2019,BOK Center,Tulsa,United States of America,Farewell Yellow Brick Road,40.079,-98.816
12,Feb,2019,CenturyLink Center,Omaha,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Feb,2019,Sprint Center,Kansas City,United States of America,Farewell Yellow Brick Road,40.079,-98.816
15,Feb,2019,Allstate Arena,Rosemont,United States of America,Farewell Yellow Brick Road,40.079,-98.816
16,Feb,2019,Allstate Arena,Rosemont,United States of America,Farewell Yellow Brick Road,40.079,-98.816
21,Feb,2019,Target Center,Minneapolis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
22,Feb,2019,Target Center,Minneapolis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
27,Feb,2019,U.S. Bank Arena,Cincinnati,United States of America,Farewell Yellow Brick Road,40.079,-98.816
1,Mar,2019,Times Union Center,Albany,United States of America,Farewell Yellow Brick Road,40.079,-98.816
2,Mar,2019,Prudential Center,Newark,United States of America,Farewell Yellow Brick Road,40.079,-98.816
5,Mar,2019,Madison Square Garden,New York,United States of America,Farewell Yellow Brick Road,40.079,-98.816
6,Mar,2019,Madison Square Garden,New York,United States of America,Farewell Yellow Brick Road,40.079,-98.816
8,Mar,2019,Barclays Center,Brooklyn,United States of America,Farewell Yellow Brick Road,40.079,-98.816
9,Mar,2019,Barclays Center,Brooklyn,United States of America,Farewell Yellow Brick Road,40.079,-98.816
12,Mar,2019,PNC Arena,Raleigh,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Mar,2019,Colonial Life Arena,Columbia,United States of America,Farewell Yellow Brick Road,40.079,-98.816
15,Mar,2019,Veterans Memorial Arena,Jacksonville,United States of America,Farewell Yellow Brick Road,40.079,-98.816
16,Mar,2019,BB&T Center,Sunrise,United States of America,Farewell Yellow Brick Road,40.079,-98.816
18,Mar,2019,Amway Center,Orlando,United States of America,Farewell Yellow Brick Road,40.079,-98.816
1,May,2019,Stadthalle,Vienna,Austria,Farewell Yellow Brick Road,47.65,14.705
2,May,2019,Stadthalle,Vienna,Austria,Farewell Yellow Brick Road,47.65,14.705
4,May,2019,Tauron Arena Kraków,Kraków,Poland,Farewell Yellow Brick Road,52.442,19.72
7,May,2019,O2 Arena,Prague,Czech Republic,Farewell Yellow Brick Road,49.848,15.281
9,May,2019,ÖVB Arena,Bremen,Germany,Farewell Yellow Brick Road,51.382,9.988
11,May,2019,Schleyerhalle,Stuttgart,Germany,Farewell Yellow Brick Road,51.382,9.988
12,May,2019,König Pilsener Arena,Oberhausen,Germany,Farewell Yellow Brick Road,51.382,9.988
15,May,2019,Ziggo Dome,Amsterdam,Netherlands,Farewell Yellow Brick Road,52.17,5.01
18,May,2019,Royal Arena,Copenhagen,Denmark,Farewell Yellow Brick Road,56.113,9.096
19,May,2019,Scandinavium,Gothenburg,Sweden,Farewell Yellow Brick Road,66.219,19.0
22,May,2019,TUI Arena,Hannover,Germany,Farewell Yellow Brick Road,51.382,9.988
23,May,2019,Sportpaleis,Antwerp,Belgium,Farewell Yellow Brick Road,50.675,4.459
26,May,2019,Olympiahalle,Munich,Germany,Farewell Yellow Brick Road,51.382,9.988
29,May,2019,Verona Arena,Verona,Italy,Farewell Yellow Brick Road,44.371,11.108
1,Jun,2019,Bowling Green,Wiesbaden,Germany,Farewell Yellow Brick Road,51.382,9.988
4,Jun,2019,Koengen,Bergen,Norway,Farewell Yellow Brick Road,61.37,9.303
6,Jun,2019,Royal Arena,Copenhagen,Denmark,Farewell Yellow Brick Road,56.113,9.096
8,Jun,2019,Ziggo Dome,Amsterdam,Netherlands,Farewell Yellow Brick Road,52.17,5.01
9,Jun,2019,1st Central County Ground,Hove,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
12,Jun,2019,3Arena,Dublin,Ireland,Farewell Yellow Brick Road,53.214,-7.588
13,Jun,2019,3Arena,Dublin,Ireland,Farewell Yellow Brick Road,53.214,-7.588
15,Jun,2019,Cardiff City Stadium,Cardiff,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
17,Jun,2019,Ziggo Dome,Amsterdam,Netherlands,Farewell Yellow Brick Road,52.17,5.01
18,Jun,2019,Stade Pierre Mauroy,Lille,France,Farewell Yellow Brick Road,46.656,2.543
20,Jun,2019,AccorHotels Arena,Paris,France,Farewell Yellow Brick Road,46.656,2.543
22,Jun,2019,Arkéa Arena,Bordeaux,France,Farewell Yellow Brick Road,46.656,2.543
23,Jun,2019,Arena of Nîmes,Nîmes,France,Farewell Yellow Brick Road,46.656,2.543
26,Jun,2019,WiZink Center,Madrid,Spain,Farewell Yellow Brick Road,40.617,-3.388
29,Jun,2019,Montreux Jazz Festival,Montreux,Switzerland,Farewell Yellow Brick Road,46.779,8.033
30,Jun,2019,Montreux Jazz Festival,Montreux,Switzerland,Farewell Yellow Brick Road,46.779,8.033
3,Jul,2019,Messe Congress Graz,Graz,Austria,Farewell Yellow Brick Road,47.65,14.705
5,Jul,2019,Olympiahalle,Munich,Germany,Farewell Yellow Brick Road,51.382,9.988
7,Jul,2019,Mura Storiche,Lucca,Italy,Farewell Yellow Brick Road,44.371,11.108
4,Sep,2019,Vivint Smart Home Arena,Salt Lake City,United States of America,Farewell Yellow Brick Road,40.079,-98.816
6,Sep,2019,T-Mobile Arena,Las Vegas,United States of America,Farewell Yellow Brick Road,40.079,-98.816
7,Sep,2019,T-Mobile Arena,Las Vegas,United States of America,Farewell Yellow Brick Road,40.079,-98.816
10,Sep,2019,Honda Center,Anaheim,United States of America,Farewell Yellow Brick Road,40.079,-98.816
11,Sep,2019,Honda Center,Anaheim,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Sep,2019,Chase Center,San Francisco,United States of America,Farewell Yellow Brick Road,40.079,-98.816
15,Sep,2019,Chase Center,San Francisco,United States of America,Farewell Yellow Brick Road,40.079,-98.816
17,Sep,2019,Tacoma Dome,Tacoma,United States of America,Farewell Yellow Brick Road,40.079,-98.816
18,Sep,2019,Tacoma Dome,Tacoma,United States of America,Farewell Yellow Brick Road,40.079,-98.816
21,Sep,2019,Rogers Arena,Vancouver,Canada,Farewell Yellow Brick Road,59.207,-111.194
22,Sep,2019,Rogers Arena,Vancouver,Canada,Farewell Yellow Brick Road,59.207,-111.194
24,Sep,2019,Rogers Arena,Vancouver,Canada,Farewell Yellow Brick Road,59.207,-111.194
27,Sep,2019,Rogers Place,Edmonton,Canada,Farewell Yellow Brick Road,59.207,-111.194
28,Sep,2019,Rogers Place,Edmonton,Canada,Farewell Yellow Brick Road,59.207,-111.194
1,Oct,2019,SaskTel Centre,Saskatoon,Canada,Farewell Yellow Brick Road,59.207,-111.194
2,Oct,2019,SaskTel Centre,Saskatoon,Canada,Farewell Yellow Brick Road,59.207,-111.194
4,Oct,2019,Bell MTS Place,Winnipeg,Canada,Farewell Yellow Brick Road,59.207,-111.194
5,Oct,2019,Bell MTS Place,Winnipeg,Canada,Farewell Yellow Brick Road,59.207,-111.194
19,Oct,2019,Fiserv Forum,Milwaukee,United States of America,Farewell Yellow Brick Road,40.079,-98.816
23,Oct,2019,Scotiabank Arena,Toronto,Canada,Farewell Yellow Brick Road,59.207,-111.194
24,Oct,2019,Scotiabank Arena,Toronto,Canada,Farewell Yellow Brick Road,59.207,-111.194
26,Oct,2019,Bankers Life Fieldhouse,Indianapolis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
28,Oct,2019,Bridgestone Arena,Nashville,United States of America,Farewell Yellow Brick Road,40.079,-98.816
30,Oct,2019,FedExForum,Memphis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
1,Nov,2019,State Farm Arena,Atlanta,United States of America,Farewell Yellow Brick Road,40.079,-98.816
2,Nov,2019,State Farm Arena,Atlanta,United States of America,Farewell Yellow Brick Road,40.079,-98.816
4,Nov,2019,Amalie Arena,Tampa,United States of America,Farewell Yellow Brick Road,40.079,-98.816
6,Nov,2019,Spectrum Center,Charlotte,United States of America,Farewell Yellow Brick Road,40.079,-98.816
8,Nov,2019,Wells Fargo Center,Philadelphia,United States of America,Farewell Yellow Brick Road,40.079,-98.816
9,Nov,2019,Wells Fargo Center,Philadelphia,United States of America,Farewell Yellow Brick Road,40.079,-98.816
11,Nov,2019,Quicken Loans Arena,Cleveland,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Nov,2019,PPG Paints Arena,Pittsburgh,United States of America,Farewell Yellow Brick Road,40.079,-98.816
15,Nov,2019,TD Garden,Boston,United States of America,Farewell Yellow Brick Road,40.079,-98.816
16,Nov,2019,Nassau Coliseum,Uniondale,United States of America,Farewell Yellow Brick Road,40.079,-98.816
30,Nov,2019,HBF Park,Perth,Australia,Farewell Yellow Brick Road,-24.578,133.582
1,Dec,2019,HBF Park,Perth,Australia,Farewell Yellow Brick Road,-24.578,133.582
4,Dec,2019,Botanic Park Adelaide,Adelaide,Australia,Farewell Yellow Brick Road,-24.578,133.582
5,Dec,2019,Botanic Park Adelaide,Adelaide,Australia,Farewell Yellow Brick Road,-24.578,133.582
7,Dec,2019,Mt. Duneed Estate,Geelong,Australia,Farewell Yellow Brick Road,-24.578,133.582
10,Dec,2019,Rod Laver Arena,Melbourne,Australia,Farewell Yellow Brick Road,-24.578,133.582
11,Dec,2019,Rod Laver Arena,Melbourne,Australia,Farewell Yellow Brick Road,-24.578,133.582
14,Dec,2019,Rod Laver Arena,Melbourne,Australia,Farewell Yellow Brick Road,-24.578,133.582
15,Dec,2019,Rod Laver Arena,Melbourne,Australia,Farewell Yellow Brick Road,-24.578,133.582
18,Dec,2019,Entertainment Centre,Brisbane,Australia,Farewell Yellow Brick Road,-24.578,133.582
19,Dec,2019,Entertainment Centre,Brisbane,Australia,Farewell Yellow Brick Road,-24.578,133.582
21,Dec,2019,ICC Sydney Theatre,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
23,Dec,2019,ICC Sydney Theatre,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
7,Jan,2020,Qudos Bank Arena,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
9,Jan,2020,Qudos Bank Arena,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
11,Jan,2020,Hope Estate,Hunter Valley,Australia,Farewell Yellow Brick Road,-24.578,133.582
12,Jan,2020,Hope Estate,Hunter Valley,Australia,Farewell Yellow Brick Road,-24.578,133.582
14,Jan,2020,Qudos Bank Arena,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
16,Jan,2020,Entertainment Centre,Brisbane,Australia,Farewell Yellow Brick Road,-24.578,133.582
18,Jan,2020,Sirromet Wines,Mount Cotton,Australia,Farewell Yellow Brick Road,-24.578,133.582
19,Jan,2020,Sirromet Wines,Mount Cotton,Australia,Farewell Yellow Brick Road,-24.578,133.582
22,Jan,2020,Carrington Park,Bathurst,Australia,Farewell Yellow Brick Road,-24.578,133.582
25,Jan,2020,Hanging Rock,Woodend,Australia,Farewell Yellow Brick Road,-24.578,133.582
26,Jan,2020,Hanging Rock,Woodend,Australia,Farewell Yellow Brick Road,-24.578,133.582
29,Jan,2020,All Saints Estate,Rutherglen,Australia,Farewell Yellow Brick Road,-24.578,133.582
31,Jan,2020,Rochford Wines,Yarra Valley,Australia,Farewell Yellow Brick Road,-24.578,133.582
1,Feb,2020,Rochford Wines,Yarra Valley,Australia,Farewell Yellow Brick Road,-24.578,133.582
4,Feb,2020,Forsyth Barr Stadium,Dunedin,New Zealand,Farewell Yellow Brick Road,-42.558,172.377
6,Feb,2020,Mission Estate Winery,Hawke's Bay,New Zealand,Farewell Yellow Brick Road,-42.558,172.377
15,Feb,2020,Mission Estate Winery,Hawke's Bay,New Zealand,Farewell Yellow Brick Road,-42.558,172.377
16,Feb,2020,Mt Smart Stadium,Auckland,New Zealand,Farewell Yellow Brick Road,-42.558,172.377
22,Feb,2020,AAMI Park,Melbourne,Australia,Farewell Yellow Brick Road,-24.578,133.582
25,Feb,2020,C.ex Coffs International Stadium,Coffs Harbour,Australia,Farewell Yellow Brick Road,-24.578,133.582
26,Feb,2020,C.ex Coffs International Stadium,Coffs Harbour,Australia,Farewell Yellow Brick Road,-24.578,133.582
29,Feb,2020,North Queensland Stadium,Townsville,Australia,Farewell Yellow Brick Road,-24.578,133.582
3,Mar,2020,Sunshine Coast Stadium,Sunshine Coast,Australia,Farewell Yellow Brick Road,-24.578,133.582
4,Mar,2020,Sunshine Coast Stadium,Sunshine Coast,Australia,Farewell Yellow Brick Road,-24.578,133.582
7,Mar,2020,Bankwest Stadium,Sydney,Australia,Farewell Yellow Brick Road,-24.578,133.582
19,Jan,2022,Smoothie King Center,New Orleans,United States of America,Farewell Yellow Brick Road,40.079,-98.816
21,Jan,2022,Toyota Center,Houston,United States of America,Farewell Yellow Brick Road,40.079,-98.816
22,Jan,2022,Toyota Center,Houston,United States of America,Farewell Yellow Brick Road,40.079,-98.816
29,Jan,2022,Simmons Bank Arena,North Little Rock,United States of America,Farewell Yellow Brick Road,40.079,-98.816
30,Jan,2022,Chesapeake Energy Arena,Oklahoma City,United States of America,Farewell Yellow Brick Road,40.079,-98.816
1,Feb,2022,T-Mobile Center,Kansas City,United States of America,Farewell Yellow Brick Road,40.079,-98.816
4,Feb,2022,United Center,Chicago,United States of America,Farewell Yellow Brick Road,40.079,-98.816
5,Feb,2022,United Center,Chicago,United States of America,Farewell Yellow Brick Road,40.079,-98.816
8,Feb,2022,Little Caesars Arena,Detroit,United States of America,Farewell Yellow Brick Road,40.079,-98.816
9,Feb,2022,Little Caesars Arena,Detroit,United States of America,Farewell Yellow Brick Road,40.079,-98.816
22,Feb,2022,Madison Square Garden,New York,United States of America,Farewell Yellow Brick Road,40.079,-98.816
23,Feb,2022,Madison Square Garden,New York,United States of America,Farewell Yellow Brick Road,40.079,-98.816
25,Feb,2022,Prudential Center,Newark,United States of America,Farewell Yellow Brick Road,40.079,-98.816
27,Feb,2022,Seminole Hard Rock Hotel,Hollywood,United States of America,Hard Rock Cafe Concert,40.079,-98.816
1,Mar,2022,Barclays Center,Brooklyn,United States of America,Farewell Yellow Brick Road,40.079,-98.816
2,Mar,2022,Barclays Center,Brooklyn,United States of America,Farewell Yellow Brick Road,40.079,-98.816
5,Mar,2022,Nassau Coliseum,Uniondale,United States of America,Farewell Yellow Brick Road,40.079,-98.816
6,Mar,2022,Nassau Coliseum,Uniondale,United States of America,Farewell Yellow Brick Road,40.079,-98.816
10,Mar,2022,American Airlines Center,Dallas,United States of America,Farewell Yellow Brick Road,40.079,-98.816
11,Mar,2022,American Airlines Center,Dallas,United States of America,Farewell Yellow Brick Road,40.079,-98.816
19,Mar,2022,Fargodome,Fargo,United States of America,Farewell Yellow Brick Road,40.079,-98.816
22,Mar,2022,Xcel Energy Center,St. Paul,United States of America,Farewell Yellow Brick Road,40.079,-98.816
23,Mar,2022,Xcel Energy Center,St. Paul,United States of America,Farewell Yellow Brick Road,40.079,-98.816
26,Mar,2022,Wells Fargo Arena,Des Moines,United States of America,Farewell Yellow Brick Road,40.079,-98.816
27,Mar,2022,Pinnacle Bank Arena,Lincoln,United States of America,Farewell Yellow Brick Road,40.079,-98.816
30,Mar,2022,Enterprise Center,St. Louis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
1,Apr,2022,Bankers Life Fieldhouse,Indianapolis,United States of America,Farewell Yellow Brick Road,40.079,-98.816
2,Apr,2022,Fiserv Forum,Milwaukee,United States of America,Farewell Yellow Brick Road,40.079,-98.816
5,Apr,2022,Van Andel Arena,Grand Rapids,United States of America,Farewell Yellow Brick Road,40.079,-98.816
8,Apr,2022,Thompson-Boling Arena,Knoxville,United States of America,Farewell Yellow Brick Road,40.079,-98.816
9,Apr,2022,Rupp Arena,Lexington,United States of America,Farewell Yellow Brick Road,40.079,-98.816
12,Apr,2022,Schottenstein Center,Columbus,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Apr,2022,Giant Center,Hershey,United States of America,Farewell Yellow Brick Road,40.079,-98.816
16,Apr,2022,KFC Yum! Center,Louisville,United States of America,Farewell Yellow Brick Road,40.079,-98.816
19,Apr,2022,Greensboro Coliseum,Greensboro,United States of America,Farewell Yellow Brick Road,40.079,-98.816
20,Apr,2022,Colonial Life Arena,Columbia,United States of America,Farewell Yellow Brick Road,40.079,-98.816
23,Apr,2022,Vystar Veterans Memorial Arena,Jacksonville,United States of America,Farewell Yellow Brick Road,40.079,-98.816
24,Apr,2022,Amalie Arena,Tampa,United States of America,Farewell Yellow Brick Road,40.079,-98.816
27,Apr,2022,Amway Center,Orlando,United States of America,Farewell Yellow Brick Road,40.079,-98.816
28,Apr,2022,FTX Arena,Miami,United States of America,Farewell Yellow Brick Road,40.079,-98.816
21,May,2022,Telenor Arena,Oslo,Norway,Farewell Yellow Brick Road,61.37,9.303
22,May,2022,Telenor Arena,Oslo,Norway,Farewell Yellow Brick Road,61.37,9.303
27,May,2022,Deutsche Bank Park,Frankfurt,Germany,Farewell Yellow Brick Road,51.382,9.988
29,May,2022,Red Bull Arena,Leipzig,Germany,Farewell Yellow Brick Road,51.382,9.988
30,May,2022,O2,London,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
4,Jun,2022,San Siro Stadium,Milan,Italy,Farewell Yellow Brick Road,44.371,11.108
7,Jun,2022,CASA Arena,Horsens,Denmark,Farewell Yellow Brick Road,56.113,9.096
8,Jun,2022,Utilita Arena,Birmingham,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
9,Jun,2022,Gelredome,Arnhem,Netherlands,Farewell Yellow Brick Road,52.17,5.01
11,Jun,2022,La Defense Arena,Paris,France,Farewell Yellow Brick Road,46.656,2.543
12,Jun,2022,La Defense Arena,Paris,France,Farewell Yellow Brick Road,46.656,2.543
15,Jun,2022,Carrow Road,Norwich,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
17,Jun,2022,Anfield Stadium,Liverpool,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
19,Jun,2022,Stadium Of Light,Sunderland,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
22,Jun,2022,Ashton Gate Stadium,Bristol,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
24,Jun,2022,Hyde Park,London,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
26,Jun,2022,Ashton Gate Stadium,Bristol,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
29,Jun,2022,Swansea.com Stadium,Swansea,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
1,Jul,2022,Pairc Ui Chaoimh,Cork,Ireland,Farewell Yellow Brick Road,53.214,-7.588
3,Jul,2022,Vicarage Road,Watford,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
4,Jul,2022,Vicarage Road,Watford,United Kingdom,Farewell Yellow Brick Road,52.289,-1.259
15,Jul,2022,Citizens Bank Park,Philadelphia,United States of America,Farewell Yellow Brick Road,40.079,-98.816
18,Jul,2022,Comerica Park,Detroit,United States of America,Farewell Yellow Brick Road,40.079,-98.816
23,Jul,2022,MetLife Stadium,East Rutherford,United States of America,Farewell Yellow Brick Road,40.079,-98.816
24,Jul,2022,MetLife Stadium,East Rutherford,United States of America,Farewell Yellow Brick Road,40.079,-98.816
27,Jul,2022,Gillette Stadium,Foxborough,United States of America,Farewell Yellow Brick Road,40.079,-98.816
28,Jul,2022,Gillette Stadium,Foxborough,United States of America,Farewell Yellow Brick Road,40.079,-98.816
30,Jul,2022,Progressive Field,Cleveland,United States of America,Farewell Yellow Brick Road,40.079,-98.816
5,Aug,2022,Soldier Field,Chicago,United States of America,Farewell Yellow Brick Road,40.079,-98.816
7,Sep,2022,Rogers Centre,Toronto,Canada,Farewell Yellow Brick Road,59.207,-111.194
8,Sep,2022,Rogers Centre,Toronto,Canada,Farewell Yellow Brick Road,59.207,-111.194
10,Sep,2022,Carrier Dome,Syracuse,United States of America,Farewell Yellow Brick Road,40.079,-98.816
13,Sep,2022,Credit One Stadium,Charleston,United States of America,Farewell Yellow Brick Road,40.079,-98.816
16,Sep,2022,PNC Park,Pittsburgh,United States of America,Farewell Yellow Brick Road,40.079,-98.816
