Day,Month,Year,Venue,City,Country,Tour,Latitude,Longitude
26,Jul,2014,Salle des Étoiles,Monte Carlo,Monaco,Follow The Yellow Brick Road,43.7402961,7.426559
13,Sep,2014,Rogers Arena,Vancouver,Canada,All The Hits Tour,49.2608724,-123.113952
14,Sep,2014,Rogers Arena,Vancouver,Canada,All The Hits Tour,49.2608724,-123.113952
17,Sep,2014,Spokane Arena,Spokane,USA,All The Hits Tour,47.6571934,-117.42351
19,Sep,2014,Maverik Center,West Valley City,USA,All The Hits Tour,40.6967891,-111.9866954
20,Sep,2014,Pepsi Center,Denver,USA,All The Hits Tour,39.7392364,-104.984862
25,Sep,2014,Moda Center,Portland,USA,All The Hits Tour,45.5202471,-122.674194
27,Sep,2014,KeyArena,Seattle,USA,All The Hits Tour,47.6038321,-122.330062
1,Oct,2014,Sleep Train Arena,Sacramento,USA,All The Hits Tour,38.5810606,-121.493895
2,Oct,2014,SAP Center,San Jose,USA,All The Hits Tour,37.3361663,-121.890591
4,Oct,2014,STAPLES Center,Los Angeles,USA,All The Hits Tour,34.0536909,-118.242766
5,Oct,2014,STAPLES Center,Los Angeles,USA,All The Hits Tour,34.0536909,-118.242766
1,Nov,2014,Palacio de Deportes de la Comunidad,Madrid,Spain,All The Hits Tour,40.4167047,-3.7035825
2,Nov,2014,BEC,Bilbao,Spain,All The Hits Tour,43.2630018,-2.9350039
5,Nov,2014,Tauron Arena Kraków,Kraków,Poland,All The Hits Tour,50.0469432,19.9971534
6,Nov,2014,Minsk Arena,Minsk,Belarus,All The Hits Tour,53.9024716,27.5618225
9,Nov,2014,Ledovy Dvorets,Saint Petersburg,Russia,All The Hits Tour,59.9606739,30.1586551
10,Nov,2014,Hartwall Arena,Helsinki,Finland,All The Hits Tour,60.1698897,24.9384719
12,Nov,2014,Forum Copenhagen,Copenhagen,Denmark,All The Hits Tour,55.6867243,12.5700724
14,Nov,2014,Scandinavium,Gothenburg,Sweden,All The Hits Tour,57.7072326,11.9670171
15,Nov,2014,Spektrum,Oslo,Norway,All The Hits Tour,59.9133301,10.7389701
16,Nov,2014,Sørmarka Arena,Stavanger,Norway,All The Hits Tour,58.9699675,5.7318101
19,Nov,2014,Bercy,Paris,France,All The Hits Tour,48.8588897,2.320041
20,Nov,2014,Park and Suites Arena,Montpellier,France,All The Hits Tour,43.6112422,3.8767337
22,Nov,2014,Zénith Arena,Lille,France,All The Hits Tour,50.6365654,3.0635282
24,Nov,2014,TUI Arena,Hannover,Germany,All The Hits Tour,52.3744779,9.7385532
27,Nov,2014,Olympiahalle,Munich,Germany,All The Hits Tour,48.1371079,11.5753822
29,Nov,2014,Arena Nürnberger Versicherung,Nuremberg,Germany,All The Hits Tour,49.453872,11.077298
30,Nov,2014,Schleyerhalle,Stuttgart,Germany,All The Hits Tour,48.7784485,9.1800132
3,Dec,2014,Hallenstadion,Zurich,Switzerland,All The Hits Tour,47.3744489,8.5410422
4,Dec,2014,Mediolanum Forum,Milan,Italy,All The Hits Tour,45.4641943,9.1896346
6,Dec,2014,Palau Sant Jordi,Barcelona,Spain,All The Hits Tour,41.3825802,2.177073
9,Dec,2014,The O2,Dublin,Ireland,All The Hits Tour,53.3493795,-6.2605593
31,Dec,2014,Barclays Center,Brooklyn,USA,All The Hits Tour,40.6526006,-73.9497211
10,Jan,2015,Blaisdell Arena,Honolulu,USA,All The Hits Tour,21.304547,-157.855676
16,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
17,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
19,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
20,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
23,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
24,Jan,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
27,Feb,2015,U.S. Bank Arena,Cincinnati,USA,All The Hits Tour,39.1014537,-84.5124602
28,Feb,2015,Santander Arena,Reading,USA,All The Hits Tour,40.335345,-75.9279495
4,Mar,2015,Von Braun Center,Huntsville,USA,All The Hits Tour,34.729847,-86.5859011
6,Mar,2015,American Airlines Arena,Miami,USA,All The Hits Tour,25.7741728,-80.19362
7,Mar,2015,Amway Center,Orlando,USA,All The Hits Tour,28.5421109,-81.3790304
10,Mar,2015,James Brown Arena,Augusta,USA,All The Hits Tour,,
11,Mar,2015,Crown Coliseum,Fayetteville,USA,All The Hits Tour,,
13,Mar,2015,Bon Secours Wellness Arena,Greenville,USA,All The Hits Tour,34.851354,-82.3984882
14,Mar,2015,Veterans Memorial Arena,Jacksonville,USA,All The Hits Tour,30.3321838,-81.655651
18,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
20,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
21,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
23,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
24,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
27,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
28,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
30,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
31,Mar,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
3,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
4,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
6,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
7,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
10,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
11,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
13,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
14,Apr,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
1,May,2015,Cynthia Woods Mitchell Pavilion,Woodlands,USA,All The Hits Tour,39.8067425,-80.8170358
2,May,2015,Jazz And Heritage Festival,New Orleans,USA,All The Hits Tour,29.9559145,-90.0730259
3,May,2015,Moody Theater,Austin,USA,Andy Roddick Foundation Gala,30.2711286,-97.7436995
31,May,2015,Kent Showgrounds,Detling,England,All The Hits Tour,51.3073517,0.5827119
6,Jun,2015,Eirias Stadium,Colwyn Bay,England,All The Hits Tour,,
7,Jun,2015,Kingsholm Stadium,Gloucester,England,All The Hits Tour,51.8653705,-2.2458192
10,Jun,2015,Motorpoint Arena,Cardiff,England,All The Hits Tour,51.9896896,-2.1357384
13,Jun,2015,Banks's Stadium,Walsall,England,All The Hits Tour,52.5847949,-1.9822687
14,Jun,2015,Westmorland County Showground,Crooklands,England,All The Hits Tour,54.2470621,-2.7156681
16,Jun,2015,Eden Project,Cornwall,England,All The Hits Tour,50.416667,-4.75
17,Jun,2015,Eden Project,Cornwall,England,All The Hits Tour,50.416667,-4.75
19,Jun,2015,The SSE Hydro,Glasgow,Scotland,All The Hits Tour,55.861155,-4.2501687
20,Jun,2015,Outdoors @ AECC,Aberdeen,Scotland,All The Hits Tour,57.1482429,-2.0928095
23,Jun,2015,Vejle Musikeater,Vejle,Denmark,All The Hits Tour,55.707931,9.5329419
1,Jul,2015,Botaniska Trädgården,Uppsala,Sweden,All The Hits Tour,59.8586126,17.6387436
3,Jul,2015,Bergenhus Festning,Bergen,Norway,All The Hits Tour,60.3943055,5.3259192
4,Jul,2015,Stavernfestivalen,Stavern,Norway,All The Hits Tour,58.9983397,10.0360061
6,Jul,2015,Tivoli Gardens,Copenhagen,Denmark,All The Hits Tour,55.6867243,12.5700724
11,Jul,2015,Piazza Napoleone,Lucca,Italy,All The Hits Tour,44.0177639,10.45443
12,Jul,2015,Terme di Caracalla,Rome,Italy,All The Hits Tour,41.8933203,12.4829321
15,Jul,2015,Palacio Martin Carpena,Malaga,Spain,All The Hits Tour,36.7213028,-4.4216366
17,Jul,2015,Hipódromo de las Mestas,Gijón,Spain,All The Hits Tour,43.5449422,-5.66275
18,Jul,2015,Poliesportiu,Andorra la Vella,Andorra,All The Hits Tour,42.4979185,1.5032264
20,Jul,2015,Teatro Real,Madrid,Spain,All The Hits Tour,40.4167047,-3.7035825
8,Aug,2015,Outdoor Arena At Harveys,Lake Tahoe,USA,All The Hits Tour,39.0885405,-120.0503528
9,Aug,2015,Golden Gate Park,San Francisco,USA,All The Hits Tour,37.7792588,-122.4193286
18,Sep,2015,Piedmont Park,Atlanta,USA,Music Midtown Festival,33.7544657,-84.3898151
20,Sep,2015,Cidade Do Rock,Rio de Janeiro,Brazil,Rock In Rio,-22.9110137,-43.2093727
2,Oct,2015,Denny Sanford Premier Center,Sioux Falls,USA,All The Hits Tour,43.5476008,-96.7293629
3,Oct,2015,CenturyLink Center,Omaha,USA,All The Hits Tour,41.2587459,-95.9383758
6,Oct,2015,Rushmore Plaza Civic Center,Rapid City,USA,All The Hits Tour,44.0806041,-103.228023
7,Oct,2015,Metrapark Arena,Billings,USA,All The Hits Tour,45.7874957,-108.49607
10,Oct,2015,Taco Bell Arena,Boise,USA,All The Hits Tour,43.6166163,-116.200886
13,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
14,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
16,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
17,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
20,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
21,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
23,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
24,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
25,Oct,2015,Circuit Of The Americas,Austin,USA,Grand Prix,30.2711286,-97.7436995
27,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
28,Oct,2015,Treasure Island,San Francisco,USA,Oracle OpenWorld,37.7792588,-122.4193286
30,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
31,Oct,2015,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
13,Nov,2015,Royal Albert Hall,London,England,Royal Variety Show,51.4893335,-0.1440551
16,Nov,2015,Osaka-jo Hall,Osaka,Japan,All The Hits Tour,34.6937569,135.5014539
18,Nov,2015,Yokohama Arena,Yokohama,Japan,All The Hits Tour,35.4503381,139.6343802
21,Nov,2015,Westpac Stadium,Wellington,New Zealand,All The Hits Tour,-41.2887953,174.7772114
24,Nov,2015,Exhibition Centre,Hong Kong,China,All The Hits Tour,22.350627,114.1849161
27,Nov,2015,Hyundai Card Understage,Seoul,South Korea,All The Hits Tour,37.5666791,126.9782914
1,Dec,2015,Star Theatre,Singapore,Singapore,All The Hits Tour,1.357107,103.8194992
2,Dec,2015,Star Theatre,Singapore,Singapore,All The Hits Tour,1.357107,103.8194992
5,Dec,2015,Hope Estate Winery,Pokolbin,Australia,All The Hits Tour,-32.7792106,151.2978747
8,Dec,2015,Entertainment Centre,Brisbane,Australia,All The Hits Tour,-27.4689623,153.0235009
11,Dec,2015,Rod Laver Arena,Melbourne,Australia,All The Hits Tour,-37.8142454,144.9631732
12,Dec,2015,Mt. Duneed Estate,Geelong,Australia,All The Hits Tour,,
15,Dec,2015,Entertainment Centre,Adelaide,Australia,All The Hits Tour,-34.9281805,138.5999312
17,Dec,2015,Hordern Pavilion,Sydney,Australia,All The Hits Tour,-33.8698439,151.2082848
19,Dec,2015,Qantas Credit Union Arena,Sydney,Australia,All The Hits Tour,-33.8698439,151.2082848
13,Jan,2016,Wiltern Theatre,Los Angeles,USA,none,34.0536909,-118.242766
19,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
20,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
22,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
23,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
26,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
27,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
29,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
31,Jan,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
5,Feb,2016,The Olympia,Paris,France,none,48.8588897,2.320041
3,Feb,2016,Maida Vale Studios,London,England,none,51.4893335,-0.1440551
6,Feb,2016,The Olympia,Paris,France,none,48.8588897,2.320041
7,Feb,2016,The Olympia,Paris,France,none,48.8588897,2.320041
24,Feb,2016,MGM Grand Garden Arena,Las Vegas,USA,IBM InterConnect Conference,36.1674263,-115.1484131
27,Feb,2016,Tower Records,Los Angeles,USA,Free Street Concert,34.0536909,-118.242766
2,Mar,2016,Radio City Music Hall,New York,USA,I'm With Her,40.7127281,-74.0060152
9,Mar,2016,Germain Arena,Estero,USA,Wonderful Crazy Night,26.4381474,-81.8067537
11,Mar,2016,Freedom Hall Civic Center,Johnson City,USA,Wonderful Crazy Night,,
12,Mar,2016,McKenzie Arena,Chattanooga,USA,Wonderful Crazy Night,35.0457219,-85.3094883
15,Mar,2016,Civic Center,Mobile,USA,Wonderful Crazy Night,30.6913462,-88.0437509
16,Mar,2016,Civic Center,Columbus,USA,Wonderful Crazy Night,39.9622601,-83.0007065
18,Mar,2016,Berglund Center,Roanoke,USA,Wonderful Crazy Night,37.270973,-79.9414313
19,Mar,2016,John Paul Jones Arena,Charlottesville,USA,Wonderful Crazy Night,38.029306,-78.4766781
22,Mar,2016,Covelli Centre,Youngstown,USA,Wonderful Crazy Night,41.1035786,-80.6520161
23,Mar,2016,Van Andel Arena,Grand Rapids,USA,Wonderful Crazy Night,42.9632425,-85.6678639
16,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
17,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
19,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
20,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
22,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
23,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
26,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
27,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
29,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
30,Apr,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
26,May,2016,Hayarkon Park,Tel Aviv,Israel,Wonderful Crazy Night,32.0852997,34.7818064
28,May,2016,Ice Palace,Saint Petersburg,Russia,Wonderful Crazy Night,59.9606739,30.1586551
30,May,2016,Crocus City Hall,Moscow,Russia,Wonderful Crazy Night,55.625578,37.6063916
3,Jun,2016,Almased Arena,Uelzen,Germany,Wonderful Crazy Night,52.9840679,10.5385882
4,Jun,2016,Domplatz,Erfurt,Germany,Wonderful Crazy Night,50.9777974,11.0287364
5,Jun,2016,Schloss Rastatt,Rastatt,Germany,Wonderful Crazy Night,48.8574209,8.2088088
7,Jun,2016,Festhalle,Frankfurt,Germany,Wonderful Crazy Night,50.1106444,8.6820917
8,Jun,2016,König Palast,Krefeld,Germany,Wonderful Crazy Night,51.3331205,6.5623343
10,Jun,2016,Lincoln Showgrounds,Lincoln,England,Wonderful Crazy Night,53.2293545,-0.5404819
11,Jun,2016,Leicestershire CCC,Leicester,England,Wonderful Crazy Night,52.6362,-1.1331969
12,Jun,2016,Longleat House,Wiltshire,England,Wonderful Crazy Night,51.324162,-1.9032487
14,Jun,2016,Echo Arena,Liverpool,England,Wonderful Crazy Night,53.4071991,-2.99168
18,Jun,2016,Stadion MOSiR,Oswiecim,Poland,Life Festival Oswiecim,50.0382443,19.2214053
19,Jun,2016,Westpoint Exeter,Exeter,England,Wonderful Crazy Night,50.7256138,-3.5269209
25,Jun,2016,Meadowbank Stadium,Edinburgh,Scotland,Wonderful Crazy Night,55.9533456,-3.1883749
26,Jun,2016,Blenheim Palace,Woodstock,England,Wonderful Crazy Night,51.8474887,-1.3545343
30,Jun,2016,Color Line Stadium,Alesund,Norway,Wonderful Crazy Night,62.4802363,6.5550739
1,Jul,2016,Sverresborg Arena,Trondheim,Norway,Wonderful Crazy Night,63.4304475,10.3952118
2,Jul,2016,Sverresborg Arena,Trondheim,Norway,Wonderful Crazy Night,63.4304475,10.3952118
4,Jul,2016,Mindeparken,Aarhus,Denmark,Wonderful Crazy Night,56.1496278,10.2134046
6,Jul,2016,Henley-on-Thames,Oxfordshire,England,Wonderful Crazy Night,51.833333,-1.25
8,Jul,2016,Festival Les Déferlantes,Argelès-sur-Mer,France,Wonderful Crazy Night,42.5476734,3.0253613
9,Jul,2016,Musilac Festival,Aix-les-Bains,France,Wonderful Crazy Night,45.6886292,5.9146362
10,Jul,2016,Scénith d'Albi,Albi,France,Wonderful Crazy Night,43.9277552,2.147899
12,Jul,2016,Anfiteatro di Pompei,Pompeii,Italy,Wonderful Crazy Night,40.7517375,14.4905636
14,Jul,2016,Cabedelo Beach,Porto,Portugal,Wonderful Crazy Night,41.1502195,-8.6103497
15,Jul,2016,Piazza Colbert,Barolo,Italy,Wonderful Crazy Night,44.6108408,7.9428448
16,Jul,2016,Anfiteatro Camerini,Piazzola sul Brenta,Italy,Wonderful Crazy Night,45.541496,11.784404
2,Sep,2016,Salle des Étoiles,Monte Carlo,Monaco,private show,43.7402961,7.426559
9,Sep,2016,Expo Antalya Kir Aktivite Alani,Antalya,Turkey,none,36.8865728,30.7030242
11,Sep,2016,Hyde Park,London,England,BBC Radio 2 Live,51.4893335,-0.1440551
18,Sep,2016,Roundhouse,London,England,Apple Music Festival,51.4893335,-0.1440551
21,Sep,2016,Civic Center,Savannah,USA,Wonderful Crazy Night,,
23,Sep,2016,Giant Center,Hershey,USA,Wonderful Crazy Night,40.2850285,-76.6534662
24,Sep,2016,Mohegan Sun Arena,Wilkes-Barre,USA,Wonderful Crazy Night,41.2464824,-75.8817316
27,Sep,2016,PPL Center,Allentown,USA,Wonderful Crazy Night,40.6022059,-75.4712794
28,Sep,2016,Huntington Center,Toledo,USA,Wonderful Crazy Night,41.6529143,-83.5378173
29,Sep,2016,Budweiser Gardens,London,Canada,Wonderful Crazy Night,42.9832406,-81.243372
5,Oct,2016,River Center,Baton Rouge,USA,Wonderful Crazy Night,30.4494155,-91.1869659
7,Oct,2016,State Farm Arena,Hidalgo,USA,Wonderful Crazy Night,26.3530256,-98.216445
8,Oct,2016,American Bank Center,Corpus Christi,USA,Wonderful Crazy Night,27.7635302,-97.4033191
12,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
14,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
15,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
18,Oct,2016,Phoenician Resort,Scottsdale,USA,private show,33.4942189,-111.926018
19,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
21,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
22,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
24,Oct,2016,Neuehouse,Los Angeles,USA,50 Years of Words and Music,34.0536909,-118.242766
26,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
28,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
29,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
30,Oct,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
10,Nov,2016,Malmö Arena,Malmö,Sweden,Wonderful Crazy Night,55.6052931,13.0001566
12,Nov,2016,Saab Arena,Linköping,Sweden,Wonderful Crazy Night,58.4098135,15.6245252
14,Nov,2016,Siemens Arena,Vilnius,Lithuania,Wonderful Crazy Night,54.6870458,25.2829111
15,Nov,2016,Arena Riga,Riga,Latvia,Wonderful Crazy Night,56.9493977,24.1051846
18,Nov,2016,ÖVB Arena,Bremen,Germany,Wonderful Crazy Night,53.0758196,8.8071646
19,Nov,2016,Lotto Arena,Antwerp,Belgium,Wonderful Crazy Night,51.2211097,4.3997081
22,Nov,2016,Ziggo Dome,Amsterdam,Netherlands,Wonderful Crazy Night,52.3730796,4.8924534
24,Nov,2016,Stadthalle,Vienna,Austria,Wonderful Crazy Night,48.2083537,16.3725042
25,Nov,2016,Olympiahalle,Munich,Germany,Wonderful Crazy Night,48.1371079,11.5753822
26,Nov,2016,O2 Arena,Prague,Czech Republic,Wonderful Crazy Night,50.0874654,14.4212535
29,Nov,2016,Le Zénith d'Auvergne,Clermont Ferrand,France,Wonderful Crazy Night,45.7774551,3.0819427
2,Dec,2016,SSE Arena,Belfast,Ireland,Wonderful Crazy Night,54.5975805,-5.9277097
3,Dec,2016,Metro Radio Arena,Newcastle,England,Wonderful Crazy Night,54.9738474,-1.6131572
5,Dec,2016,Zénith de Rouen,Rouen,France,Wonderful Crazy Night,49.4404591,1.0939658
6,Dec,2016,Le Zénith,Nantes,France,Wonderful Crazy Night,47.2186371,-1.5541362
8,Dec,2016,Hallenstadion,Zurich,Switzerland,Wonderful Crazy Night,47.3744489,8.5410422
9,Dec,2016,Zénith Oméga,Toulon,France,Wonderful Crazy Night,43.1257311,5.9304919
11,Dec,2016,MEO Arena,Lisbon,Portugal,Wonderful Crazy Night,38.7077507,-9.1365919
28,Dec,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
29,Dec,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
31,Dec,2016,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
1,Jan,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
7,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
8,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
10,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
11,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
13,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
14,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
15,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
18,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
19,Feb,2017,Caesars Palace,Las Vegas,USA,Million Dollar Piano,36.1674263,-115.1484131
